Step,Training Loss,rewards / chosen,rewards / rejected,rewards / accuracies,rewards / margins,logps / rejected,logps / chosen,logits / rejected,logits / chosen
875,0,-6.081486,-23.119669,1,17.038185,-492.494812,-477.279236,0.672261,-0.086142
876,0,-3.177237,-21.548477,1,18.371239,-561.5578,-715.30249,0.341915,-0.41819
877,0,-4.178328,-21.880032,1,17.701704,-543.399231,-417.494934,0.372726,-0.538599
878,0,-3.76677,-19.530594,1,15.763825,-515.153625,-565.286804,0.294917,-0.532464
879,0,-6.011766,-22.491121,1,16.479355,-497.24585,-349.686798,0.523731,-0.072
880,0.2197,-5.441567,-19.908068,0.875,14.4665,-494.880981,-578.655823,0.591829,-0.142305
881,0.0002,-4.539462,-20.249344,1,15.709883,-472.602844,-531.220581,0.564188,-0.117507
882,0.0136,-7.257016,-19.427214,1,12.170197,-491.700653,-549.401367,0.292278,-0.11557
883,0,-5.665427,-21.406115,1,15.740686,-500.309387,-397.331268,0.428222,-0.117831
884,0,-4.757338,-22.954985,1,18.197647,-521.498901,-528.356506,0.450443,-0.447251
885,0,-4.906925,-18.425459,1,13.518534,-489.691101,-736.745117,0.458597,-0.495064
886,0,-5.868737,-22.79047,1,16.921734,-526.803345,-687.222534,0.411316,0.00425
887,0,-4.564192,-21.33876,1,16.77457,-502.294312,-459.245361,0.40604,-0.612854
888,0.0001,-4.82977,-19.288063,1,14.458292,-483.181458,-430.356018,0.330235,0.034128
889,0,-4.104022,-19.071789,1,14.967768,-484.489685,-773.509888,0.239396,-0.459454
890,0.0005,-4.679651,-21.356079,1,16.67643,-517.380493,-585.496094,0.498223,-0.256616
891,0,-5.184627,-20.7192,1,15.534575,-505.793579,-450.247131,0.608332,-0.028833
892,0,-5.531893,-23.543598,1,18.011703,-521.740662,-844.677307,0.591447,-0.253307
893,0,-5.050821,-20.64982,1,15.599001,-482.571472,-545.631104,0.437031,-0.534742
894,0.0001,-7.075764,-20.623806,1,13.548042,-456.460327,-489.903503,0.616719,-0.249063
895,0.0003,-5.465076,-18.902365,1,13.437288,-500.912537,-620.581726,0.501043,-0.347339
896,0,-4.698829,-19.744055,1,15.045227,-489.34845,-647.985474,0.398261,-0.190598
897,0,-4.341593,-21.566044,1,17.224449,-495.972229,-403.877869,0.559306,-0.236875
898,0,-4.41267,-22.65424,1,18.241568,-560.009888,-437.819427,0.38911,-0.617
899,0,-5.391161,-20.849541,1,15.45838,-522.325684,-508.563568,0.371736,-0.223077
900,0.0002,-3.173268,-18.526552,1,15.353283,-473.532684,-813.498901,0.240821,-0.466281
901,0,-2.517742,-19.716473,1,17.19873,-464.757233,-635.784241,0.512325,-0.342272
902,0.0003,-6.021999,-21.944139,1,15.922141,-496.533478,-662.122437,0.705581,0.018222
903,0.0009,-3.907799,-19.261265,1,15.353467,-505.01474,-893.202026,0.327316,-0.396286
904,0,-4.485664,-22.422018,1,17.936354,-532.924072,-489.300323,0.488911,-0.230017
905,0,-4.605391,-22.065813,1,17.460423,-493.966492,-598.725037,0.463588,-0.428799
906,0,-6.828609,-23.077065,1,16.248457,-495.521545,-566.518616,0.65046,0.011821
907,0,-5.36162,-23.783049,1,18.421429,-530.741638,-516.08551,0.644789,-0.154924
908,0,-5.662566,-21.916716,1,16.25415,-488.207825,-752.679382,0.593595,-0.139834
909,0,-5.190458,-22.798067,1,17.607609,-526.672485,-446.441986,0.488951,-0.238508
910,0,-4.116878,-19.887772,1,15.770893,-482.708405,-485.652954,0.32098,-0.475956
911,0,-6.831447,-23.842522,1,17.011074,-542.351746,-674.810791,0.373529,-0.379038
912,0.0007,-5.589686,-19.602757,1,14.013071,-456.962585,-398.507263,0.644548,-0.30359
913,0,-5.212283,-22.082268,1,16.869982,-501.81546,-455.068176,0.428619,-0.127903
914,0,-5.269404,-21.490639,1,16.221233,-487.852631,-467.401855,0.39009,-0.308193
915,0,-5.483078,-21.844805,1,16.361729,-477.050659,-472.997375,0.56986,-0.469582
916,0,-5.415961,-22.146372,1,16.730412,-510.757751,-666.174927,0.63074,-0.21266
917,0,-5.246683,-23.958006,1,18.711323,-521.363892,-515.405701,0.509888,-0.54188
918,0.096,-7.668051,-20.756121,0.875,13.088071,-467.919922,-515.524414,0.571654,-0.397847
919,0,-4.00819,-23.712824,1,19.704632,-523.709717,-629.695801,0.356308,-0.251741
920,0,-4.812125,-21.511368,1,16.699244,-490.929565,-787.020325,0.563927,-0.300143
921,0.0002,-6.012934,-23.212214,1,17.19928,-534.549316,-813.115356,0.478683,-0.256663
922,0,-5.525027,-23.658901,1,18.133873,-542.242798,-555.492676,0.583246,-0.060535
923,0.0018,-7.02098,-19.07795,1,12.056971,-488.472137,-907.75177,0.188146,-0.254141
924,0.0034,-9.435593,-21.928213,1,12.49262,-511.003143,-474.727936,0.407944,-0.103021
925,0.0001,-4.188238,-21.488876,1,17.300636,-542.548828,-927.851929,0.588087,-0.362589
926,0,-5.443878,-25.126337,1,19.682461,-557.157715,-937.943115,0.425457,-0.263804
927,0,-5.278035,-25.844231,1,20.566196,-588.923706,-619.897095,0.36566,-0.239475
928,0,-3.721212,-23.643665,1,19.922451,-530.026123,-614.946289,0.522593,-0.479581
929,0,-7.001703,-24.159204,1,17.157501,-541.494324,-391.833557,0.569449,-0.201381
930,0,-7.184185,-24.285313,1,17.10113,-544.920532,-636.80127,0.511697,-0.080921
931,0,-7.904798,-23.788273,1,15.883477,-546.561584,-500.876038,0.510358,-0.419559
932,0,-5.237215,-23.393316,1,18.156105,-517.107788,-519.019653,0.581558,-0.405343
933,0,-5.645591,-25.006908,1,19.361317,-529.698608,-451.605225,0.555311,-0.406017
934,0,-6.660299,-21.626108,1,14.965807,-521.573364,-572.294861,0.57912,-0.186938
935,0,-6.845155,-24.77339,1,17.928234,-528.592651,-419.003479,0.505311,-0.431301
936,0,-7.009611,-24.560274,1,17.550663,-537.252686,-505.916199,0.682757,-0.479235
937,0,-5.693511,-25.194315,1,19.500801,-540.384033,-506.569885,0.399047,-0.425596
938,0,-8.38139,-24.336046,1,15.954658,-558.938599,-405.470703,0.519862,-0.055944
939,0,-7.317214,-22.238869,1,14.921656,-518.769653,-761.171936,0.578618,-0.037448
940,0,-5.705873,-23.053104,1,17.347233,-517.10022,-774.748413,0.460545,-0.361282
941,0,-7.458333,-26.397514,1,18.939182,-533.246582,-532.385376,0.723912,-0.203863
942,0,-5.096013,-21.754896,1,16.658882,-496.963806,-765.74939,0.639906,-0.341497
943,0,-7.442607,-23.014931,1,15.572325,-500.991943,-775.971069,0.676761,0.10268
944,0,-5.491638,-21.882727,1,16.391088,-507.693542,-522.361694,0.576512,-0.125796
945,0,-6.624253,-26.054886,1,19.430632,-573.388794,-775.48175,0.465662,-0.129617
946,0,-8.04743,-24.392803,1,16.345371,-510.762177,-765.017395,0.756433,0.003784
947,0.0734,-6.189386,-21.002556,1,14.813169,-467.111298,-671.360535,0.662865,-0.455556
948,0,-8.536728,-22.83267,1,14.295942,-491.441101,-577.525879,0.713104,-0.214374
949,0.0004,-7.313675,-21.379982,1,14.066308,-491.698059,-665.493042,0.464062,0.009339
950,0,-7.595715,-24.568039,1,16.972324,-512.198975,-450.74942,0.668233,-0.403546
951,0.0003,-6.637529,-23.422699,1,16.785168,-524.281799,-627.519287,0.474795,-0.418618
952,0,-7.246703,-24.949596,1,17.702892,-517.445923,-399.088013,0.660251,-0.300232
953,0.0022,-7.245612,-21.068783,1,13.823172,-466.204742,-365.751923,0.613095,-0.39926
954,0,-7.593544,-22.873508,1,15.279963,-504.518311,-390.734741,0.719485,-0.0286
955,0.0004,-8.120689,-22.083036,1,13.962346,-510.315125,-543.078003,0.449149,-0.401647
956,0,-6.783611,-24.306042,1,17.52243,-561.162476,-445.119354,0.489073,-0.397919
957,0.0832,-8.637274,-22.130836,1,13.493561,-475.919891,-419.690308,0.768062,0.317051
958,0,-6.482995,-23.736151,1,17.253157,-508.800751,-436.241821,0.744407,-0.310795
959,0.0001,-8.086908,-24.009207,1,15.922298,-527.827026,-522.405212,0.643238,0.080672
960,0,-6.480498,-22.340439,1,15.859941,-487.539612,-480.481659,0.481347,-0.17031
961,0,-5.864129,-24.19408,1,18.32995,-543.915771,-455.51413,0.512806,-0.221841
962,0,-5.320548,-22.063667,1,16.74312,-497.462158,-605.781738,0.466647,-0.531638
963,0,-5.563428,-21.881266,1,16.317837,-493.529907,-734.261292,0.713453,-0.426202
964,0,-6.113393,-24.831303,1,18.717911,-534.144897,-404.009216,0.646375,-0.165544
965,0,-4.631066,-22.918278,1,18.28721,-533.965698,-711.764893,0.593631,-0.289015
966,0,-6.313028,-23.973129,1,17.660099,-502.499664,-530.643982,0.648372,-0.256268
967,0,-7.215482,-23.805227,1,16.589745,-547.827637,-737.164246,0.557056,-0.303937
968,0,-5.459869,-21.532372,1,16.072502,-496.116455,-471.840576,0.5734,-0.489084
969,0,-5.903952,-24.674786,1,18.770834,-534.364441,-491.897644,0.635185,-0.088479
970,0,-3.875429,-23.507778,1,19.632349,-553.233521,-806.652039,0.309388,-0.321848
971,0,-6.119028,-27.184103,1,21.065075,-597.698242,-535.897888,0.455631,-0.206669
972,0,-7.155974,-24.206171,1,17.050196,-515.092651,-807.143555,0.788882,-0.323378
973,0,-5.864295,-21.133364,1,15.26907,-492.188904,-638.631287,0.532582,-0.145407
974,0,-6.691809,-25.199142,1,18.507332,-536.066772,-727.976685,0.712413,0.077924
975,0,-5.642223,-24.710104,1,19.067883,-576.598877,-716.958313,0.517152,-0.37802
976,0,-6.36232,-23.909912,1,17.547594,-524.762268,-388.685608,0.633023,-0.203181
977,0,-5.504052,-24.173126,1,18.669073,-547.520569,-522.756104,0.65488,-0.192987
978,0,-4.921587,-21.474531,1,16.552946,-494.153534,-722.579468,0.587678,-0.374049
979,0,-4.785696,-20.823652,1,16.037956,-488.926514,-676.390442,0.579375,-0.161629
980,0,-6.344036,-23.691416,1,17.347378,-519.33313,-638.995728,0.654268,-0.25317
981,0.0001,-6.148031,-20.96781,1,14.819778,-474.362244,-729.9245,0.744637,0.117781
982,0,-7.337354,-22.426964,1,15.08961,-500.684418,-697.435425,0.53434,0.072443
983,0,-6.202606,-24.919756,1,18.717148,-536.776245,-448.861908,0.572277,-0.137455
984,0,-8.348008,-23.249554,1,14.901547,-502.111267,-489.258667,0.6786,0.133141
985,0,-6.074308,-24.34153,1,18.26722,-573.954956,-422.709045,0.44818,-0.388363
986,0,-5.127054,-23.606796,1,18.479744,-546.555115,-530.588806,0.516552,-0.282668
987,0,-5.232886,-21.509975,1,16.277086,-537.926453,-500.524292,0.414449,-0.298156
988,0,-6.540678,-23.296991,1,16.756313,-512.598999,-800.102783,0.668627,-0.151391
989,0,-5.477147,-24.243353,1,18.766207,-525.289978,-545.784119,0.525094,-0.157187
990,0.012,-5.633243,-17.576893,1,11.943651,-465.949707,-618.07428,0.365086,-0.62472
991,0,-6.379969,-23.885073,1,17.505104,-517.184204,-567.44696,0.600451,-0.271266
992,0.0001,-7.681989,-22.501324,1,14.819335,-517.568176,-384.591736,0.73585,0.314606
993,0,-6.961505,-25.136761,1,18.175259,-529.058044,-432.57254,0.602545,-0.049956
994,0,-6.771248,-20.983974,1,14.212727,-493.196289,-513.839233,0.560074,-0.222249
995,0.0009,-8.173646,-25.527403,1,17.353756,-525.735657,-411.781952,0.625054,-0.123474
996,0,-5.758161,-25.843773,1,20.085609,-572.842285,-401.059387,0.543345,-0.285498
997,0,-7.630011,-24.179049,1,16.549038,-551.764648,-437.775208,0.491351,-0.005981
998,0.0004,-7.07972,-24.822327,1,17.742607,-580.85791,-492.140808,0.411793,-0.407871
999,0,-7.004917,-21.487724,1,14.482809,-472.684814,-560.410889,0.690327,0.116417
1000,0,-6.894817,-23.359165,1,16.464346,-495.520447,-662.21936,0.576852,0.056137
1001,0,-7.120432,-24.515448,1,17.395016,-547.791687,-598.665771,0.555594,-0.141869
1002,0,-6.354891,-22.045876,1,15.690985,-493.986389,-429.462524,0.61473,0.066328
1003,0,-5.976235,-23.901226,1,17.924992,-526.841309,-637.617615,0.428884,-0.426889
1004,0,-6.117952,-24.833778,1,18.715824,-545.731079,-701.258667,0.6013,-0.253514
1005,0,-6.867366,-24.096123,1,17.228756,-515.978638,-345.806458,0.658957,-0.098074
1006,0,-7.527412,-23.427605,1,15.900193,-530.750916,-569.879883,0.3886,-0.234072
1007,0,-6.127809,-25.030216,1,18.902407,-550.913635,-437.062195,0.410963,-0.637047
1008,0.0004,-6.986376,-23.098757,1,16.112381,-515.049194,-464.904205,0.658882,-0.445892
1009,0,-7.213189,-24.086435,1,16.873249,-516.017456,-695.286438,0.702864,-0.259924
1010,0.0811,-6.977895,-19.921585,1,12.94369,-483.142151,-458.919037,0.562892,0.180118
1011,0,-6.13446,-24.32683,1,18.192369,-524.096741,-623.900513,0.461946,-0.418965
1012,0,-4.605072,-21.329601,1,16.724525,-490.171021,-666.567139,0.673231,-0.067534
1013,0.0001,-8.081738,-22.667912,1,14.586174,-568.467468,-501.344757,0.363092,-0.083683
1014,0,-8.06227,-22.962322,1,14.900051,-538.344788,-723.209351,0.390006,-0.365521
1015,0,-5.854386,-21.595045,1,15.740659,-496.523407,-613.138,0.671362,-0.406375
1016,0,-5.488865,-21.905209,1,16.416342,-518.975159,-472.612793,0.385388,-0.527323
1017,0,-7.384149,-23.180984,1,15.796837,-536.863892,-478.853943,0.517332,-0.235316
1018,0,-6.193902,-23.04504,1,16.851137,-556.943604,-681.97229,0.455971,-0.541691
1019,0,-6.408769,-23.412556,1,17.003788,-533.105408,-793.922363,0.546551,-0.213541
1020,0,-5.787016,-23.387436,1,17.600422,-526.891235,-582.69989,0.556521,-0.504737
1021,0,-5.037266,-21.745687,1,16.708422,-520.897583,-1044.296387,0.552107,-0.315171
1022,0,-6.216797,-24.904556,1,18.687757,-549.257263,-548.55011,0.549846,-0.277396
1023,0.0001,-6.707633,-19.539898,1,12.832264,-468.641418,-553.320435,0.62945,-0.250889
1024,0,-7.732071,-23.638954,1,15.906881,-515.7146,-569.13324,0.735758,-0.068391
1025,0,-5.388403,-22.322037,1,16.933632,-529.104553,-733.296997,0.500699,-0.503239
1026,0,-5.662468,-22.035063,1,16.372593,-495.061401,-467.801544,0.654241,-0.173237
1027,0,-4.94438,-21.053364,1,16.108984,-492.207581,-430.667542,0.5999,-0.409416
1028,0.0001,-7.059025,-22.535885,1,15.47686,-529.62793,-470.072083,0.374635,-0.31039
1029,0.0001,-6.169971,-19.919035,1,13.749064,-493.80719,-461.34552,0.679153,-0.457042
1030,0,-4.968984,-26.026608,1,21.057623,-559.662048,-570.297302,0.485142,-0.486523
1031,0,-6.355883,-23.446381,1,17.090496,-541.323975,-568.581421,0.476631,-0.298859
1032,0.0002,-6.926245,-22.457657,1,15.531411,-515.120728,-572.157471,0.667965,-0.290544
1033,0,-6.32566,-22.696451,1,16.370792,-511.856506,-860.42926,0.66436,0.10781
1034,0,-5.121675,-21.961773,1,16.840097,-525.891602,-951.613037,0.48819,-0.23514
1035,0,-5.810256,-22.12458,1,16.314325,-514.134094,-396.883118,0.514213,-0.38696
1036,0,-6.610619,-22.83046,1,16.219841,-521.362305,-680.557068,0.514517,-0.236044
1037,0,-7.247794,-22.535355,1,15.28756,-506.694122,-734.408936,0.630219,-0.126699
1038,0,-6.544688,-23.007986,1,16.463299,-532.991089,-435.274353,0.635882,-0.172997
1039,0,-6.153068,-21.244156,1,15.091089,-491.189941,-604.797363,0.657085,-0.403599
1040,0.0001,-6.048975,-21.952484,1,15.90351,-472.319702,-629.942749,0.676019,-0.124949
1041,0,-7.861247,-24.871094,1,17.009848,-550.605896,-635.215515,0.64643,-0.290736
1042,0.0006,-8.331934,-22.899744,1,14.56781,-517.208496,-402.732056,0.5621,-0.041372
1043,0,-5.544354,-23.228178,1,17.683825,-505.771942,-541.478638,0.715702,-0.278125
1044,0,-7.183175,-25.923431,1,18.740257,-566.854004,-600.518311,0.574817,-0.024431
1045,0,-4.692834,-23.450497,1,18.757664,-544.179077,-559.542908,0.477095,-0.487429
1046,0,-6.95714,-24.138763,1,17.181623,-531.257324,-539.713806,0.593794,-0.141083
1047,0.0006,-7.933724,-22.526073,1,14.592349,-506.356201,-750.327026,0.69061,-0.12421
1048,0,-7.120689,-24.654028,1,17.533339,-521.750244,-446.844971,0.721515,-0.166356
1049,0,-5.085165,-23.002113,1,17.916946,-524.393921,-571.333252,0.326002,-0.541547
1050,0,-6.980303,-22.539368,1,15.559064,-494.006866,-617.286072,0.69637,0.285
1051,0,-9.118682,-25.279581,1,16.1609,-550.106262,-412.079529,0.573669,0.033076
1052,0,-6.88756,-24.316086,1,17.428526,-517.828979,-629.654236,0.709857,-0.027806
1053,0,-7.456316,-25.406841,1,17.950527,-562.892029,-794.977051,0.497922,0.005454
1054,0,-5.087055,-24.896568,1,19.809511,-543.269043,-536.993042,0.461625,-0.237487
1055,0.0002,-6.152716,-21.913094,1,15.760378,-481.47403,-516.539368,0.62389,-0.111614
1056,0.0001,-8.508466,-22.060604,1,13.552141,-485.146851,-670.080933,0.550837,-0.313666
1057,0,-5.817317,-22.675446,1,16.858128,-495.414429,-828.813965,0.589278,-0.336369
1058,0,-6.485191,-22.794785,1,16.309593,-520.211426,-641.914001,0.701564,-0.235497
1059,0,-6.64629,-24.093441,1,17.447149,-537.025879,-382.755737,0.500684,0.107804
1060,0,-8.177912,-26.465521,1,18.287609,-561.721924,-397.315063,0.613926,0.108098
1061,0,-4.59153,-24.850647,1,20.259115,-535.232544,-630.761841,0.607966,-0.298546
1062,0,-6.613678,-24.295368,1,17.68169,-530.444092,-474.052917,0.640292,-0.456553
1063,0,-6.125957,-23.755629,1,17.629669,-518.902954,-613.878113,0.477428,-0.56672
1064,0,-6.607115,-23.444939,1,16.837826,-511.9021,-804.708008,0.770411,-0.051361
1065,0.0001,-5.423939,-20.380007,1,14.956068,-499.303162,-839.559692,0.460696,-0.039525
1066,0,-3.764693,-21.566235,1,17.80154,-491.809509,-661.873047,0.540687,-0.51048
1067,0.0001,-7.798694,-23.346918,1,15.548224,-518.880249,-698.285706,0.527046,-0.369869
1068,0,-6.143887,-20.934786,1,14.790899,-485.199432,-446.664307,0.501801,0.005651
1069,0,-4.599863,-24.186001,1,19.586136,-505.077545,-604.471863,0.74682,-0.308753
1070,0,-6.332453,-22.535988,1,16.203533,-505.428192,-533.156738,0.588201,-0.255958
1071,0.0371,-4.156377,-19.421989,1,15.265612,-477.309937,-761.563232,0.624789,-0.209199
1072,0,-7.250231,-23.132408,1,15.882175,-506.173492,-457.980103,0.708179,0.264509
1073,0,-4.832804,-23.438309,1,18.605503,-528.920837,-514.331055,0.477559,-0.370542
1074,0.0001,-6.456144,-24.110874,1,17.654732,-562.645264,-941.35376,0.448713,-0.301902
1075,0,-4.850268,-22.42968,1,17.579411,-498.055939,-565.897217,0.683397,-0.352745
1076,0,-4.455603,-21.482864,1,17.02726,-503.238525,-619.311218,0.515204,-0.221697
1077,0,-5.900405,-24.923172,1,19.022768,-552.384338,-567.867737,0.571648,-0.326594
1078,0,-5.167287,-25.289978,1,20.122692,-556.524658,-403.790771,0.700017,-0.050718
1079,0,-6.581403,-22.658432,1,16.07703,-495.793396,-542.511475,0.72353,-0.05111
1080,0,-6.943513,-24.294075,1,17.350563,-523.520386,-645.50885,0.697218,-0.298715
1081,0,-7.638808,-22.16494,1,14.526134,-482.752777,-609.466736,0.657852,-0.185794
1082,0.0002,-6.160187,-21.052799,1,14.892612,-509.724335,-700.901611,0.619771,-0.392003
1083,0,-6.021323,-22.789253,1,16.767933,-494.786011,-619.02832,0.738965,0.283351
1084,0,-6.148152,-21.545387,1,15.397236,-470.974854,-568.993408,0.566376,-0.275532
1085,0,-5.876986,-22.925423,1,17.048435,-520.207031,-493.44104,0.484568,-0.735939
1086,0,-6.235349,-20.018448,1,13.783099,-523.486694,-578.806641,0.502609,-0.267093
1087,0,-4.443012,-19.80558,1,15.362569,-474.522827,-559.052002,0.456282,-0.392147
1088,0,-5.599733,-24.57966,1,18.979925,-537.159912,-600.27771,0.702685,-0.518497
1089,0,-6.178913,-22.184265,1,16.005352,-517.594482,-504.942383,0.532791,-0.335688
1090,0,-4.171386,-21.388607,1,17.21722,-531.123535,-665.032349,0.369349,-0.37704
1091,0,-7.454967,-24.307831,1,16.852865,-557.455017,-421.634003,0.180579,-0.027624
1092,0,-6.106136,-21.656544,1,15.550408,-495.78537,-729.757263,0.577005,-0.329014
1093,0,-4.504158,-21.653269,1,17.149109,-493.35965,-390.372925,0.681255,-0.317164
1094,0,-6.342357,-22.882935,1,16.540575,-499.90509,-458.30661,0.602048,0.026051
1095,0,-6.222455,-22.998861,1,16.776407,-529.340942,-643.791992,0.653898,-0.349652
1096,0,-5.826801,-23.61198,1,17.785179,-504.287598,-440.149445,0.642013,-0.189452
1097,0,-5.949335,-23.910442,1,17.961105,-532.383118,-932.00293,0.579803,-0.287416
1098,0,-6.997781,-22.673752,1,15.67597,-514.628845,-674.648315,0.463849,-0.316893
1099,0,-6.87127,-22.726103,1,15.854833,-509.05069,-756.259644,0.468127,-0.044296
1100,0,-7.656211,-24.568439,1,16.912228,-520.333435,-368.492493,0.687901,0.180539
1101,0,-5.643943,-22.497261,1,16.853317,-526.269836,-804.020813,0.464458,-0.172
1102,0.0012,-6.819103,-23.127172,1,16.308069,-534.068604,-681.411377,0.292938,-0.077704
1103,0,-6.1503,-21.415119,1,15.26482,-473.451385,-490.830627,0.647425,-0.453849
1104,0,-8.723733,-25.434418,1,16.710686,-570.981567,-670.002502,0.47964,-0.101974
1105,0,-5.829531,-22.992403,1,17.162872,-526.381531,-498.217102,0.734367,-0.446643
1106,0,-6.881728,-24.959566,1,18.077837,-535.883301,-682.569092,0.722734,0.117974
1107,0,-7.654556,-25.034344,1,17.379786,-538.762756,-484.094604,0.671957,-0.239301
1108,0,-7.399794,-22.89695,1,15.497157,-468.620667,-707.75061,0.664613,-0.163054
1109,0,-7.652826,-24.227005,1,16.574177,-524.934143,-455.212585,0.653213,0.364844
1110,0,-6.055251,-22.803932,1,16.748682,-509.330841,-453.647247,0.590399,-0.442881
1111,0,-6.543222,-26.35981,1,19.816587,-549.144958,-586.435486,0.73582,-0.429768
1112,0,-4.947403,-20.910954,1,15.963549,-485.66394,-415.511902,0.500993,-0.313704
1113,0.0001,-8.160891,-23.129625,1,14.968735,-520.537354,-393.010284,0.595119,-0.01792
1114,0,-6.280517,-23.753128,1,17.47261,-510.05719,-538.120178,0.694333,-0.026976
1115,0,-6.14723,-24.463972,1,18.316742,-570.972229,-568.852478,0.366191,-0.174342
1116,0,-4.615222,-22.487396,1,17.872175,-498.115692,-489.943542,0.481224,-0.240368
1117,0,-7.223325,-22.990208,1,15.766884,-487.586975,-562.818726,0.662855,-0.421841
1118,0,-5.160858,-21.976864,1,16.816006,-561.331787,-653.113586,0.313996,-0.327942
1119,0,-5.608934,-25.608395,1,19.99946,-583.042053,-759.243713,0.431464,-0.186728
1120,0,-4.09601,-25.627218,1,21.531208,-588.612671,-423.895691,0.385197,-0.535345
1121,0,-6.843398,-24.182074,1,17.338676,-547.155518,-495.647522,0.568574,-0.106087
1122,0,-7.372422,-24.07612,1,16.703699,-534.753784,-484.679626,0.623284,-0.18652
1123,0,-7.320667,-26.147896,1,18.827229,-536.712219,-714.198547,0.827403,0.066594
1124,0,-6.511125,-25.534723,1,19.0236,-546.04895,-536.774048,0.732765,0.267274
1125,0,-6.684958,-22.639847,1,15.954888,-533.953369,-566.737183,0.330265,-0.318138
1126,0,-5.597881,-25.131989,1,19.534107,-571.608948,-646.702637,0.436336,-0.278408
1127,0,-8.208817,-26.773808,1,18.564991,-549.662354,-464.549957,0.701372,0.440973
1128,0,-8.004887,-26.543093,1,18.538206,-553.524414,-482.19632,0.740035,0.102019
1129,0,-7.683906,-22.923824,1,15.239921,-536.633789,-950.66333,0.425914,-0.219657
1130,0,-7.790067,-24.867596,1,17.07753,-528.64386,-502.854706,0.920004,0.07684
1131,0,-5.971221,-21.172211,1,15.200991,-492.035706,-718.785278,0.547135,-0.12116
1132,0,-6.077269,-24.744843,1,18.667572,-547.6875,-850.736145,0.722667,-0.199988
1133,0,-8.08884,-26.340683,1,18.251844,-569.070618,-441.150574,0.567515,-0.133389
1134,0,-6.484577,-24.265242,1,17.780666,-529.720215,-759.555664,0.585762,-0.270234
1135,0,-4.726361,-23.502625,1,18.776264,-519.227234,-726.212402,0.589031,-0.097955
1136,0,-5.887044,-21.528839,1,15.641794,-474.765808,-551.289062,0.70925,-0.282453
1137,0,-5.393175,-22.984324,1,17.591148,-507.118286,-431.645935,0.501033,-0.389903
1138,0,-6.060883,-22.92226,1,16.86138,-523.519043,-712.522827,0.514908,-0.413614
1139,0,-8.273654,-25.388613,1,17.11496,-559.545044,-393.956177,0.513394,0.196114
1140,0,-5.960649,-24.865984,1,18.905334,-543.042297,-425.179016,0.657031,-0.161222
1141,0,-5.275826,-21.861252,1,16.585424,-495.28595,-623.804077,0.672122,-0.269721
1142,0.0001,-5.139777,-21.605312,1,16.465536,-491.334106,-514.882935,0.534464,-0.333049
1143,0,-7.93586,-27.506941,1,19.571083,-566.720947,-490.616943,0.592244,-0.180715
1144,0,-5.340346,-21.080788,1,15.740441,-479.590454,-833.586121,0.51737,0.087724
1145,0,-6.220828,-23.823273,1,17.602444,-580.212158,-455.786499,0.340681,-0.247966
1146,0,-7.322092,-23.128479,1,15.806387,-509.619598,-460.179138,0.66603,-0.294256
1147,0,-6.791823,-25.987473,1,19.195646,-537.743652,-366.468201,0.740855,0.116772
1148,0,-6.677849,-25.797703,1,19.119854,-558.610901,-532.148804,0.617277,-0.246126
1149,0,-5.406092,-22.599905,1,17.193811,-497.500671,-602.047729,0.476501,-0.50363
1150,0,-5.379286,-22.399788,1,17.020504,-538.207886,-503.545166,0.300021,-0.317739
1151,0,-4.343761,-23.896349,1,19.552586,-530.973877,-742.206238,0.650697,-0.44934
1152,0.0132,-4.826058,-20.956188,1,16.130131,-490.095245,-682.286804,0.616429,-0.449942
1153,0.0001,-6.552443,-23.728382,1,17.175941,-524.950012,-556.667297,0.625201,-0.149994
1154,0.0001,-7.183583,-20.227413,1,13.04383,-497.494324,-640.719482,0.511083,-0.116421
1155,0.0002,-6.881847,-22.733803,1,15.851956,-498.915833,-412.210999,0.59523,-0.712907
1156,0,-6.151253,-23.882565,1,17.731312,-547.645752,-752.475098,0.531344,-0.116293
1157,0,-7.24815,-23.294037,1,16.045887,-496.353394,-599.329285,0.829232,-0.06715
1158,0,-6.316408,-23.044476,1,16.728065,-518.701904,-611.906189,0.586854,-0.237437
1159,0,-7.795097,-27.998035,1,20.202942,-585.546265,-384.198669,0.687084,-0.048532
1160,0,-7.636398,-25.477051,1,17.840652,-597.871155,-568.604126,0.362381,-0.131056
1161,0.0003,-5.765329,-22.765205,1,16.999876,-518.951294,-624.608643,0.605169,-0.202394
1162,0,-6.746585,-21.936388,1,15.189802,-519.027954,-434.454834,0.542517,-0.405483
1163,0,-6.713109,-24.809658,1,18.096548,-541.982544,-602.989258,0.47898,-0.111233
1164,0,-6.783576,-25.830486,1,19.046909,-536.536865,-742.820251,0.597578,-0.470868
1165,0,-6.596378,-22.575073,1,15.978695,-518.252197,-780.375854,0.714078,-0.516241
1166,0,-6.352909,-25.838406,1,19.485497,-566.300415,-553.057251,0.557396,-0.356522
1167,0,-4.943116,-23.56119,1,18.618074,-531.740967,-1055.29126,0.471163,-0.301334
1168,0,-5.199533,-23.256729,1,18.057196,-534.453979,-1089.722534,0.508106,-0.41127
1169,0,-7.54448,-28.746655,1,21.202173,-589.464355,-524.312561,0.568227,0.054484
1170,0,-8.360875,-26.474882,1,18.114006,-573.06842,-432.875977,0.444478,-0.382915
